item_id,image_filename,title_zh,title_en,sample_stratum_label,source_site_hint,source_page_url,image_file_url,github_image_url,license_status,attribution,notes,source_collection_url,exact_url_status,exact_url_confidence,exact_url_notes
33a514e2e078,images_raw/33a514e2e078.jpg,循环,Le Cycle,厌恶,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/33a514e2e078.jpg,unknown,Annabelle Amory,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/annabelle-amory?view=grid&collections%5B%5D=2064842,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
9b485248182d,images_raw/9b485248182d.jpg,《奇异梦幻》,Fantastic Dreams,惊奇,huangjiannan.artron.net,,,,unknown,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://huangjiannan.artron.net/works_index_21,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
da62c0a19ce8,images_raw/da62c0a19ce8.jpg,艺术圣殿的入口,Entrance to the Temple of Art,宁静,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
7e6096767b83,images_raw/7e6096767b83.jpg,秋天的回忆,Memories of Autumn,厌恶,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/7e6096767b83.jpg,unknown,Nga Tran,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/nga-tran?view=grid&collections%5B%5D=2287606,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
c66e94da3f40,images_raw/c66e94da3f40.jpg,柔软的匕首,Soft Dagger,恐惧,theartling.com,,,,unknown,TheArtling painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
2459c8d5cb74,images_raw/2459c8d5cb74.jpg,苍鹭,L'airone,恐惧,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/2459c8d5cb74.jpg,unknown,Elisa De Montis,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/elisa-de-montis?view=grid&collections%5B%5D=2450866,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
6e2fe2c082f1,images_raw/6e2fe2c082f1.jpg,母亲的喜悦,Mother’s Joy,快乐,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/6e2fe2c082f1.jpg,unknown,Ganiyat Abdulazeez,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/ganiyat-abdulazeez?view=grid&collections%5B%5D=2121668,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
1d2dc99906a8,images_raw/1d2dc99906a8.jpg,《全球化·克隆》,Globalization·Clone,宁静,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/1d2dc99906a8.jpg,unknown,Dags Vidulejs,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.",https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,source_collection_inferred_from_local_title,local_title_or_translation_match,Source collection inferred from local add-pic folder using title_zh/title_en and translation-cache matching; exact work-page URL remains unverified.
df732c4410e3,images_raw/df732c4410e3.jpg,避雨的小猪,Pig Sheltering from the Rain,快乐,artist.artron.net,https://artist.artron.net/artists23462/2-383877.html#w,,,unknown,苏大朝,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://artist.artron.net/artists23462/sale-0-0-0-1-1/,exact_work_url_candidate,title_match_on_source_collection_page,Matched collection-page work title: 避雨的小猪
ff377c0bca2d,images_raw/ff377c0bca2d.jpg,秋水,Autumn Water,宁静,artist.artron.net; guanpuxue.artron.net,,,,unknown,党中华; 管朴学,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,https://artist.artron.net/artists314; https://guanpuxue.artron.net/,multiple_exact_work_url_candidates,needs_manual_review,Multiple work links matched title on source collection page; verify exact image visually.
5721636792b3,images_raw/5721636792b3.jpg,下十字架,Descent from the Cross,惊奇,yueminjun.artron.net,,,,unknown,岳敏君,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://yueminjun.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
3bf941aeddac,images_raw/3bf941aeddac.jpg,初兆,First Omen,恐惧,artmajeur.com,,,,unknown,Artmajeur painting browsing page,"No local title/filename source match found yet. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
b7a79ddaff63,images_raw/b7a79ddaff63.jpg,生活选择 II,Life Choice II,悲伤,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/b7a79ddaff63.jpg,unknown,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
63d8f42527b0,images_raw/63d8f42527b0.jpg,花之少女请教,Floral Maiden's Inquiry,快乐,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/63d8f42527b0.jpg,unknown,Artmajeur painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
e20f640cb640,images_raw/e20f640cb640.jpg,融合,Fusion,惊奇,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/e20f640cb640.jpg,unknown,Antoine Alran; Robert Van Den Herik,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,https://www.artmajeur.com/antoine-alran?view=grid&collections%5B%5D=2199799; https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
9331e1ff3566,images_raw/9331e1ff3566.jpg,平行线,Parallel Lines,宁静,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/9331e1ff3566.jpg,unknown,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
a79ff7013cd8,images_raw/a79ff7013cd8.jpg,早春记事,Early Spring Chronicles,宁静,theartling.com,,,,unknown,TheArtling painting browsing page,"No local title/filename source match found yet. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
