item_id,image_filename,title_zh,title_en,sample_stratum_label,source_site_hint,source_collection_url,source_page_url,exact_url_status,exact_url_confidence,attribution,notes,exact_url_notes
346e12a14b8c,images_raw/346e12a14b8c.jpg,飞翔的荷兰人（永不安宁）,The Flying Dutchman (Never at Rest),快乐,artmajeur.com,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,,blocked_or_dynamic_manual_check_needed,,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
418d386d3c7f,images_raw/418d386d3c7f.jpg,邻居们,,宁静,artmajeur.com,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,,blocked_or_dynamic_manual_check_needed,,Igor Shulman,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
9d602bffd5f2,images_raw/9d602bffd5f2.jpg,高原红,Plateau Red,快乐,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
6af04c4ce356,images_raw/6af04c4ce356.jpg,陷阱,Trap,愤怒,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
f4f9ac223836,images_raw/f4f9ac223836.jpg,冰河上,On the Glacier,悲伤,hanyuchen.artron.net,https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
339520abb056,images_raw/339520abb056.jpg,怀旧的对称,,宁静,,,,no_collection_url_available,,,No local title/filename source match found yet.,
18028c2b7b7e,images_raw/18028c2b7b7e.jpg,期待回家,Longing to Return Home,悲伤,artmajeur.com,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,,blocked_or_dynamic_manual_check_needed,,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
35eb9ca69596,images_raw/35eb9ca69596.jpg,阿波罗纳的敬意,,敬畏,artmajeur.com,https://www.artmajeur.com/manolis-maridakis?view=grid&collections%5B%5D=2471758,,blocked_or_dynamic_manual_check_needed,,Manolis Maridakis,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
523e1fe9c615,images_raw/523e1fe9c615.jpg,疲惫的力量,The Power of Exhaustion,宁静,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
14791f349980,images_raw/14791f349980.jpg,仅此一次,,厌恶,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
971645a03a25,images_raw/971645a03a25.jpg,魅力北大荒,Charming Northern Wilderness,宁静,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
87f2c69f311e,images_raw/87f2c69f311e.jpg,创世纪2,Genesis 2,宁静,artmajeur.com,https://www.artmajeur.com/oluwapelumi-olaosun?view=grid&collections%5B%5D=2301889,,blocked_or_dynamic_manual_check_needed,,Oluwapelumi Olaosun,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
659033ea8e11,images_raw/659033ea8e11.jpg,拜石心如山,Heart as Steadfast as a Mountain,敬畏,mazhangcheng.artron.net,https://mazhangcheng.artron.net/,,no_work_url_match_on_collection_pages,,马章乘,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
676e92cd763f,images_raw/676e92cd763f.jpg,公牛与舞者,Bull and Dancer,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
fd32fb776339,images_raw/fd32fb776339.jpg,沉思迷失,Pensive Lost,惊奇,artmajeur.com,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,,blocked_or_dynamic_manual_check_needed,,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
7ccbf4d30534,images_raw/7ccbf4d30534.jpg,是的，我能,"Yes, I Can",敬畏,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
023fc36cae8b,images_raw/023fc36cae8b.jpg,《穿越时空》,Timeless Journey,厌恶,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
08531ba6cd16,images_raw/08531ba6cd16.jpg,蓝莲花,Blue Lotus,悲伤,guanpuxue.artron.net,https://guanpuxue.artron.net/,,no_work_url_match_on_collection_pages,,管朴学,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
6d8969f1935f,images_raw/6d8969f1935f.jpg,偶蹄目,,愤怒,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
a0b6a4908570,images_raw/a0b6a4908570.jpg,愤怒的男人,,愤怒,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
a4fcd8aa1030,images_raw/a4fcd8aa1030.jpg,梦百合NO.6,Dream Lily No. 6,快乐,tiexin.artron.net,https://tiexin.artron.net/,,no_work_url_match_on_collection_pages,,铁心,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
93f86765442d,images_raw/93f86765442d.jpg,秋游,Autumn Outing,快乐,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
012fd97b40ea,images_raw/012fd97b40ea.jpg,傲慢,Arrogance,宁静,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
5f906544042d,images_raw/5f906544042d.jpg,春巷,,厌恶,artmajeur.com,https://www.artmajeur.com/nga-tran?view=grid&collections%5B%5D=2287606,,blocked_or_dynamic_manual_check_needed,,Nga Tran,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
70f4e0a0d4dc,images_raw/70f4e0a0d4dc.jpg,阿里老羊倌,Old Shepherd Ali,恐惧,hanyuchen.artron.net,https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
b080faf81093,images_raw/b080faf81093.jpg,承德秋色,Autumn Scenery in Chengde,悲伤,hanyuchen.artron.net,https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
806581147a18,images_raw/806581147a18.jpg,莎迦农民,Saga Farmers,宁静,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
b86ef5c6fdf9,images_raw/b86ef5c6fdf9.jpg,第一颗星星,The First Star,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
f75c28d0cbee,images_raw/f75c28d0cbee.jpg,跳高,,快乐,artmajeur.com,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,,blocked_or_dynamic_manual_check_needed,,Igor Shulman,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
f86f7f65b5a8,images_raw/f86f7f65b5a8.jpg,爱猫爱狗爱宠物,"Love Cats, Love Dogs, Love Pets",厌恶,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
